archetype,run_index,seed,outcome,deepest_floor,total_turns,total_kills,total_items,total_damage_taken,total_healing_done,total_errors,total_abilities_used,total_ranged_attacks,total_items_equipped,total_forges_used,total_stealth_toggles,total_skills_bought,total_abilities_learned,total_songs_started,total_flee_attempts,total_consumables_used,total_items_sought,total_kite_attempts,total_kite_shots,total_combats_avoided,total_stealth_kills,total_detections,total_forges_visited,total_forge_successes,total_word_of_command,total_lore_of_sleep,total_deep_memory,total_rest_turns,timestamp,_file
LORE_MAGE,25,4235991825,DEATH,5,870,7,3,51,148,3,35,0,2,0,5,14,4,1,0,0,13,0,0,0,0,0,0,0,0,0,35,600,2026-02-08T16:40:46,LORE_MAGE_25.json
LORE_MAGE,26,698659678,DEATH,1,412,2,0,43,74,0,35,0,0,0,4,10,4,0,18,1,0,0,0,0,0,0,0,0,0,0,35,301,2026-02-08T16:40:29,LORE_MAGE_26.json
LORE_MAGE,27,2566609207,DEATH,4,1446,4,1,72,296,1,33,0,0,0,6,13,4,1,2,1,1,0,0,0,0,0,0,0,4,0,23,1201,2026-02-08T16:41:37,LORE_MAGE_27.json
LORE_MAGE,28,3034393056,DEATH,3,454,3,2,44,84,2,8,0,0,0,3,12,4,1,0,0,2,0,0,0,0,0,0,0,0,0,8,316,2026-02-08T16:41:01,LORE_MAGE_28.json
LORE_MAGE,29,236635282,DEATH,1,23,0,0,43,0,0,6,0,0,0,2,10,4,1,0,9,0,0,0,0,0,0,0,0,0,0,6,0,2026-02-08T16:40:34,LORE_MAGE_29.json
LORE_MAGE,3,2124610123,DEATH,2,970,3,0,53,206,0,34,0,0,0,1,11,4,0,0,0,0,0,0,0,0,0,0,0,3,0,31,835,2026-02-08T16:37:26,LORE_MAGE_3.json
LORE_MAGE,30,1462461567,DEATH,3,738,1,0,42,148,0,36,0,0,0,2,12,4,0,0,3,0,0,0,0,0,0,0,0,0,0,35,600,2026-02-08T16:41:18,LORE_MAGE_30.json
LORE_MAGE,31,806600269,DEATH,3,349,4,1,44,49,2,34,0,0,0,6,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,34,200,2026-02-08T16:41:12,LORE_MAGE_31.json
LORE_MAGE,32,3309545954,DEATH,3,1033,2,0,46,224,0,33,0,0,0,19,12,4,0,0,0,0,0,0,0,0,0,0,0,2,0,14,909,2026-02-08T16:42:01,LORE_MAGE_32.json
LORE_MAGE,33,1369435374,DEATH,1,379,1,0,43,74,0,35,0,0,0,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,300,2026-02-08T16:41:35,LORE_MAGE_33.json
LORE_MAGE,34,1834655623,DEATH,3,1038,3,2,43,222,0,35,0,1,0,3,12,4,1,0,0,6,0,0,0,0,0,0,0,0,0,34,900,2026-02-08T16:42:19,LORE_MAGE_34.json
LORE_MAGE,35,1404722828,DEATH,3,1138,7,5,73,218,1,26,1,4,0,5,12,4,1,0,0,17,0,0,0,0,0,0,0,0,0,7,887,2026-02-08T16:42:42,LORE_MAGE_35.json
LORE_MAGE,36,401938039,DEATH,1,755,4,1,46,148,0,36,0,0,0,4,10,4,0,0,2,4,0,0,0,0,0,0,0,0,0,35,600,2026-02-08T16:42:21,LORE_MAGE_36.json
LORE_MAGE,37,4101361528,DEATH,3,787,5,5,51,148,0,35,8,3,0,10,12,4,1,0,5,11,0,0,0,0,0,0,0,0,0,32,600,2026-02-08T16:42:48,LORE_MAGE_37.json
LORE_MAGE,38,1699047218,DEATH,3,1383,4,3,54,296,1,37,0,2,0,3,12,4,1,0,0,6,0,0,0,0,0,0,0,0,0,35,1200,2026-02-08T16:43:38,LORE_MAGE_38.json
LORE_MAGE,39,294650366,DEATH,2,551,2,0,42,111,0,29,0,0,0,11,11,4,1,0,0,0,0,0,0,0,0,0,0,12,0,15,450,2026-02-08T16:42:53,LORE_MAGE_39.json
LORE_MAGE,4,1857166953,DEATH,1,110,1,0,41,0,0,24,0,0,0,4,10,4,1,0,6,0,0,0,0,0,0,0,0,16,0,3,0,2026-02-08T16:36:59,LORE_MAGE_4.json
LORE_MAGE,40,2447343819,DEATH,3,393,0,0,42,74,1,31,0,0,0,2,12,4,1,0,2,0,0,0,0,0,0,0,0,9,0,20,300,2026-02-08T16:43:08,LORE_MAGE_40.json
LORE_MAGE,41,1142655505,DEATH,1,373,1,0,49,74,0,30,0,0,0,1,10,4,0,0,0,0,0,0,0,0,0,0,0,10,0,18,300,2026-02-08T16:43:11,LORE_MAGE_41.json
LORE_MAGE,42,328238224,DEATH,1,410,1,2,44,74,0,35,0,0,0,2,10,4,0,0,8,9,0,0,0,0,0,0,0,0,0,35,300,2026-02-08T16:43:18,LORE_MAGE_42.json
LORE_MAGE,43,687058960,DEATH,3,61,0,2,43,1,3,8,0,1,0,1,12,4,1,0,0,4,0,0,0,0,0,0,0,2,0,2,4,2026-02-08T16:43:21,LORE_MAGE_43.json
LORE_MAGE,44,3981056753,DEATH,1,372,2,0,44,74,0,35,0,0,0,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,300,2026-02-08T16:43:33,LORE_MAGE_44.json
LORE_MAGE,45,3730379706,DEATH,4,437,4,1,43,75,3,7,0,0,0,5,13,4,1,0,0,1,0,0,0,0,0,0,0,0,0,6,304,2026-02-08T16:43:53,LORE_MAGE_45.json
LORE_MAGE,46,1609091245,DEATH,2,695,0,1,46,148,0,36,0,0,0,1,11,4,0,0,0,1,0,0,0,0,0,0,0,0,0,36,600,2026-02-08T16:44:02,LORE_MAGE_46.json
LORE_MAGE,47,3276278802,DEATH,3,921,5,3,49,185,0,30,5,3,0,15,12,4,1,0,0,7,0,0,0,0,0,0,0,12,0,15,750,2026-02-08T16:44:27,LORE_MAGE_47.json
LORE_MAGE,48,4142132340,DEATH,2,430,6,0,43,74,1,34,0,0,0,6,11,4,1,0,5,0,0,0,0,0,0,0,0,0,0,31,300,2026-02-08T16:44:05,LORE_MAGE_48.json
LORE_MAGE,49,1944958291,DEATH,1,54,2,0,44,8,1,2,0,0,0,1,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2026-02-08T16:44:00,LORE_MAGE_49.json
LORE_MAGE,5,4238703316,DEATH,2,447,0,0,43,91,0,30,0,0,0,4,11,4,0,0,2,0,0,0,0,0,0,0,0,7,0,0,369,2026-02-08T16:37:26,LORE_MAGE_5.json
LORE_MAGE,6,29531287,DEATH,1,44,1,0,41,0,0,23,0,0,0,0,10,4,0,0,6,0,0,0,0,0,0,0,0,23,0,0,0,2026-02-08T16:37:04,LORE_MAGE_6.json
LORE_MAGE,7,2709555452,DEATH,3,442,5,1,56,74,1,26,0,1,0,6,12,4,1,18,0,1,0,0,0,0,0,0,0,0,0,7,297,2026-02-08T16:37:29,LORE_MAGE_7.json
LORE_MAGE,8,1442105427,DEATH,1,77,2,1,50,9,1,1,0,0,0,1,10,4,1,0,0,3,0,0,0,0,0,0,0,0,0,1,36,2026-02-08T16:37:12,LORE_MAGE_8.json
LORE_MAGE,9,3974862225,DEATH,1,396,0,1,42,74,0,35,0,0,0,2,10,4,0,0,4,4,0,0,0,0,0,0,0,0,0,35,300,2026-02-08T16:37:36,LORE_MAGE_9.json
RANGER_MARKSMAN,0,955984176,DEATH,1,16,0,0,46,0,0,0,0,0,0,2,12,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:22,RANGER_MARKSMAN_0.json
RANGER_MARKSMAN,1,170415739,DEATH,1,150,4,0,51,11,1,0,0,0,0,5,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-08T16:36:31,RANGER_MARKSMAN_1.json
RANGER_MARKSMAN,10,370433118,DEATH,3,133,7,4,43,0,4,0,1,4,0,5,14,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:53,RANGER_MARKSMAN_10.json
RANGER_MARKSMAN,11,3146348831,DEATH,3,245,4,0,44,11,2,0,0,0,0,6,14,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-08T16:36:56,RANGER_MARKSMAN_11.json
RANGER_MARKSMAN,12,3980005434,DEATH,1,7,0,0,41,0,0,0,0,0,0,0,7,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:45,RANGER_MARKSMAN_12.json
RANGER_MARKSMAN,13,914951792,DEATH,1,44,1,0,41,0,0,0,0,0,0,2,12,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:50,RANGER_MARKSMAN_13.json
RANGER_MARKSMAN,14,210809012,DEATH,1,7,1,0,50,0,0,0,0,0,0,0,7,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:52,RANGER_MARKSMAN_14.json
RANGER_MARKSMAN,15,3355742095,DEATH,1,5,0,0,43,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:53,RANGER_MARKSMAN_15.json
RANGER_MARKSMAN,16,2473705895,DEATH,1,36,1,0,41,0,0,0,0,0,0,4,12,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:56,RANGER_MARKSMAN_16.json
RANGER_MARKSMAN,17,3267451488,DEATH,4,301,5,0,44,32,4,0,0,0,0,5,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-08T16:37:21,RANGER_MARKSMAN_17.json
RANGER_MARKSMAN,18,787092489,DEATH,6,392,9,2,81,29,6,0,1,2,0,4,17,3,0,1,0,9,1,1,0,0,0,0,0,0,0,0,116,2026-02-08T16:37:33,RANGER_MARKSMAN_18.json
RANGER_MARKSMAN,19,2549874998,DEATH,1,12,0,0,41,0,0,0,0,0,0,2,12,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:59,RANGER_MARKSMAN_19.json
RANGER_MARKSMAN,2,705789674,DEATH,1,18,3,0,45,0,0,0,0,0,0,0,13,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:22,RANGER_MARKSMAN_2.json
RANGER_MARKSMAN,20,861315773,DEATH,1,36,3,0,42,0,0,0,0,0,0,2,12,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:01,RANGER_MARKSMAN_20.json
RANGER_MARKSMAN,21,194827429,DEATH,1,27,4,0,44,0,0,0,0,0,0,0,13,3,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:03,RANGER_MARKSMAN_21.json
RANGER_MARKSMAN,22,1467806163,DEATH,1,7,1,0,41,0,0,0,0,0,0,0,7,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:03,RANGER_MARKSMAN_22.json
RANGER_MARKSMAN,23,1437491926,DEATH,1,28,1,0,43,0,0,0,0,0,0,2,12,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:07,RANGER_MARKSMAN_23.json
RANGER_MARKSMAN,24,2680976151,DEATH,2,185,2,0,41,26,1,0,0,0,0,8,13,3,0,18,3,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-08T16:37:18,RANGER_MARKSMAN_24.json
RANGER_MARKSMAN,3,3874382535,DEATH,1,51,8,0,43,0,0,0,0,0,0,2,13,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:24,RANGER_MARKSMAN_3.json
RANGER_MARKSMAN,4,2093848452,DEATH,3,197,8,5,44,0,3,0,6,4,0,12,15,3,0,2,10,8,12,6,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:42,RANGER_MARKSMAN_4.json
RANGER_MARKSMAN,5,2239939459,DEATH,1,12,2,0,45,0,0,0,0,0,0,2,12,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:25,RANGER_MARKSMAN_5.json
RANGER_MARKSMAN,6,162083843,DEATH,3,264,6,3,49,17,4,0,0,1,0,7,14,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,68,2026-02-08T16:36:50,RANGER_MARKSMAN_6.json
RANGER_MARKSMAN,7,1660296935,DEATH,1,48,1,2,42,0,0,0,2,2,0,6,12,3,0,0,6,4,0,2,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:30,RANGER_MARKSMAN_7.json
RANGER_MARKSMAN,8,311290096,DEATH,1,43,1,0,43,0,0,0,0,0,0,0,12,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:35,RANGER_MARKSMAN_8.json
RANGER_MARKSMAN,9,3247105690,DEATH,1,17,4,0,43,0,0,0,0,0,0,0,12,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:34,RANGER_MARKSMAN_9.json
RANGER_STEALTH_ARCHER,0,2094875443,DEATH,1,13,0,0,44,0,0,0,0,0,0,2,12,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:10,RANGER_STEALTH_ARCHER_0.json
RANGER_STEALTH_ARCHER,1,80197257,DEATH,1,51,2,2,43,0,0,0,6,2,0,4,12,2,0,0,3,4,2,6,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:15,RANGER_STEALTH_ARCHER_1.json
RANGER_STEALTH_ARCHER,10,3395666853,DEATH,1,165,2,0,43,25,1,0,0,0,0,3,12,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-08T16:37:53,RANGER_STEALTH_ARCHER_10.json
RANGER_STEALTH_ARCHER,11,1174454121,DEATH,1,49,6,0,41,0,1,0,0,0,0,3,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:48,RANGER_STEALTH_ARCHER_11.json
RANGER_STEALTH_ARCHER,12,2851240613,DEATH,1,5,2,0,42,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:50,RANGER_STEALTH_ARCHER_12.json
RANGER_STEALTH_ARCHER,13,3453890209,DEATH,1,52,2,0,41,0,0,0,0,0,0,4,12,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:55,RANGER_STEALTH_ARCHER_13.json
RANGER_STEALTH_ARCHER,14,1047276193,DEATH,4,396,1,3,69,55,4,0,2,2,0,6,15,2,0,3,4,7,3,2,0,0,0,0,0,0,0,0,223,2026-02-08T16:38:27,RANGER_STEALTH_ARCHER_14.json
RANGER_STEALTH_ARCHER,15,1120136157,DEATH,2,195,2,6,53,11,2,0,3,3,0,2,13,2,0,0,6,14,2,3,0,0,0,0,0,0,0,0,44,2026-02-08T16:38:12,RANGER_STEALTH_ARCHER_15.json
RANGER_STEALTH_ARCHER,16,2537588523,DEATH,1,80,2,0,44,0,0,0,0,0,0,4,12,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:02,RANGER_STEALTH_ARCHER_16.json
RANGER_STEALTH_ARCHER,17,4098328234,DEATH,1,32,1,1,41,0,0,0,0,1,0,4,12,2,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:06,RANGER_STEALTH_ARCHER_17.json
RANGER_STEALTH_ARCHER,18,1370952161,DEATH,1,10,0,0,44,0,0,0,0,0,0,2,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:08,RANGER_STEALTH_ARCHER_18.json
RANGER_STEALTH_ARCHER,19,685258421,DEATH,3,256,2,3,47,7,3,0,0,2,0,3,14,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,28,2026-02-08T16:38:30,RANGER_STEALTH_ARCHER_19.json
RANGER_STEALTH_ARCHER,2,3906072404,DEATH,4,524,5,5,46,35,3,0,0,3,0,7,15,2,0,6,0,13,0,0,0,0,0,0,0,0,0,0,142,2026-02-08T16:37:54,RANGER_STEALTH_ARCHER_2.json
RANGER_STEALTH_ARCHER,20,2025339332,DEATH,1,69,0,0,41,0,0,0,0,0,0,4,12,2,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:14,RANGER_STEALTH_ARCHER_20.json
RANGER_STEALTH_ARCHER,21,2121847714,DEATH,1,90,3,2,41,6,1,0,0,2,0,5,12,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,24,2026-02-08T16:38:21,RANGER_STEALTH_ARCHER_21.json
RANGER_STEALTH_ARCHER,22,1450162553,DEATH,1,55,2,0,46,0,0,0,0,0,0,6,12,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:19,RANGER_STEALTH_ARCHER_22.json
RANGER_STEALTH_ARCHER,23,1418871542,DEATH,1,7,1,0,41,0,0,0,0,0,0,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:22,RANGER_STEALTH_ARCHER_23.json
RANGER_STEALTH_ARCHER,24,307302482,DEATH,1,17,4,0,42,0,0,0,0,0,0,6,12,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:24,RANGER_STEALTH_ARCHER_24.json
RANGER_STEALTH_ARCHER,3,811667734,DEATH,1,6,1,0,43,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:21,RANGER_STEALTH_ARCHER_3.json
RANGER_STEALTH_ARCHER,4,2996496074,DEATH,1,39,0,1,44,0,0,0,0,0,0,2,12,2,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:26,RANGER_STEALTH_ARCHER_4.json
RANGER_STEALTH_ARCHER,5,2393682061,DEATH,1,61,0,2,42,0,0,0,0,0,0,2,12,2,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:27,RANGER_STEALTH_ARCHER_5.json
RANGER_STEALTH_ARCHER,6,2738105504,DEATH,3,124,2,0,42,8,2,0,0,0,0,4,14,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-08T16:37:39,RANGER_STEALTH_ARCHER_6.json
RANGER_STEALTH_ARCHER,7,2172295676,DEATH,1,8,2,0,46,0,0,0,0,0,0,0,8,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:29,RANGER_STEALTH_ARCHER_7.json
RANGER_STEALTH_ARCHER,8,1364807202,DEATH,1,160,3,1,41,0,0,0,0,0,0,8,12,2,0,10,7,2,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:41,RANGER_STEALTH_ARCHER_8.json
RANGER_STEALTH_ARCHER,9,3455859629,DEATH,4,411,6,2,72,51,3,0,2,2,0,8,15,2,0,8,0,5,6,2,0,0,0,0,0,0,0,0,204,2026-02-08T16:38:05,RANGER_STEALTH_ARCHER_9.json
SMITH,0,2675155554,DEATH,1,76,5,1,85,0,0,0,0,0,0,0,11,2,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:32,SMITH_0.json
SMITH,1,780585226,DEATH,1,27,0,0,92,0,0,0,0,0,0,0,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:29,SMITH_1.json
SMITH,10,586745085,DEATH,3,457,4,4,91,38,0,0,5,2,0,0,13,2,0,0,3,14,0,0,0,0,0,0,0,0,0,0,152,2026-02-08T16:37:34,SMITH_10.json
SMITH,11,425849606,DEATH,1,119,1,0,90,16,0,0,0,0,0,4,10,2,0,8,2,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-08T16:37:23,SMITH_11.json
SMITH,12,1074676475,DEATH,3,789,8,5,135,91,0,0,9,2,0,2,14,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,364,2026-02-08T16:38:03,SMITH_12.json
SMITH,13,2728212286,DEATH,1,10,0,0,85,0,0,0,0,0,0,0,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:24,SMITH_13.json
SMITH,14,3862343051,DEATH,1,14,1,0,85,0,0,0,0,0,0,0,10,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:26,SMITH_14.json
SMITH,15,3594924543,DEATH,3,682,7,2,102,119,0,0,14,2,0,4,13,2,0,6,9,6,0,0,0,0,0,0,0,0,0,0,483,2026-02-08T16:38:05,SMITH_15.json
SMITH,16,1492257735,DEATH,1,12,2,0,89,0,0,0,0,0,0,0,10,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:29,SMITH_16.json
SMITH,17,3139601600,DEATH,2,293,7,5,85,0,0,0,2,4,0,0,13,2,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:48,SMITH_17.json
SMITH,18,506802015,DEATH,1,174,2,1,85,7,0,0,0,0,0,0,10,2,0,0,9,6,0,0,0,0,0,0,0,0,0,0,28,2026-02-08T16:37:46,SMITH_18.json
SMITH,19,415758219,DEATH,1,13,1,0,93,0,0,0,0,0,0,0,10,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:49,SMITH_19.json
SMITH,2,2087675594,DEATH,3,822,10,5,123,120,0,0,8,3,0,4,14,2,0,1,0,13,0,0,0,0,0,0,0,0,0,0,486,2026-02-08T16:37:14,SMITH_2.json
SMITH,20,3512621569,DEATH,1,120,2,0,90,18,0,0,0,0,0,0,10,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-08T16:37:57,SMITH_20.json
SMITH,21,1151415677,DEATH,1,130,2,2,85,0,0,0,0,1,0,0,10,2,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:59,SMITH_21.json
SMITH,22,3813328329,DEATH,2,619,4,0,89,115,0,0,0,0,0,4,12,2,0,18,4,0,0,0,0,0,0,0,0,0,0,0,464,2026-02-08T16:38:34,SMITH_22.json
SMITH,23,3060082174,DEATH,2,729,8,3,85,102,0,0,0,2,0,2,12,2,0,7,3,11,0,0,0,0,0,0,0,0,0,0,410,2026-02-08T16:38:42,SMITH_23.json
SMITH,24,3640720825,DEATH,1,72,1,2,86,0,0,0,0,1,0,0,10,2,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:10,SMITH_24.json
SMITH,25,3405531570,DEATH,1,94,4,3,87,0,0,0,2,2,0,0,11,2,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:12,SMITH_25.json
SMITH,26,3851982197,DEATH,1,15,3,0,90,0,0,0,0,0,0,0,11,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:13,SMITH_26.json
SMITH,27,1518649416,DEATH,1,49,4,1,86,0,0,0,0,1,0,0,10,2,0,11,2,5,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:17,SMITH_27.json
SMITH,28,3036405917,DEATH,2,452,4,0,90,73,0,0,0,0,0,7,12,2,0,35,7,0,0,0,0,0,0,0,0,0,0,0,303,2026-02-08T16:38:40,SMITH_28.json
SMITH,29,1342762761,DEATH,3,786,6,5,103,37,0,0,20,3,0,0,13,2,0,0,7,10,0,0,0,0,0,71,0,0,0,0,148,2026-02-08T16:39:04,SMITH_29.json
SMITH,3,3804099153,DEATH,1,20,1,0,87,0,0,0,0,0,0,0,10,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:29,SMITH_3.json
